sensorId,lat,lon,boxName,boxId,unit,temperatur_2019-01-17T23Z,temperatur_2019-01-18T00Z,temperatur_2019-01-18T01Z,temperatur_2019-01-18T02Z,temperatur_2019-01-18T03Z,temperatur_2019-01-18T04Z,temperatur_2019-01-18T05Z,temperatur_2019-01-18T06Z,temperatur_2019-01-18T07Z,temperatur_2019-01-18T08Z,temperatur_2019-01-18T09Z,temperatur_2019-01-18T10Z,temperatur_2019-01-18T11Z,temperatur_2019-01-18T12Z,temperatur_2019-01-18T13Z,temperatur_2019-01-18T14Z,temperatur_2019-01-18T15Z,temperatur_2019-01-18T16Z,temperatur_2019-01-18T17Z,temperatur_2019-01-18T18Z,temperatur_2019-01-18T19Z,temperatur_2019-01-18T20Z,temperatur_2019-01-18T21Z,temperatur_2019-01-18T22Z,temperatur_2019-01-18T23Z,temperatur_2019-01-19T00Z,temperatur_2019-01-19T01Z,temperatur_2019-01-19T02Z,temperatur_2019-01-19T03Z,temperatur_2019-01-19T04Z,temperatur_2019-01-19T05Z,temperatur_2019-01-19T06Z,temperatur_2019-01-19T07Z,temperatur_2019-01-19T08Z,temperatur_2019-01-19T09Z,temperatur_2019-01-19T10Z,temperatur_2019-01-19T11Z,temperatur_2019-01-19T12Z,temperatur_2019-01-19T13Z,temperatur_2019-01-19T14Z,temperatur_2019-01-19T15Z,temperatur_2019-01-19T16Z,temperatur_2019-01-19T17Z,temperatur_2019-01-19T18Z,temperatur_2019-01-19T19Z,temperatur_2019-01-19T20Z,temperatur_2019-01-19T21Z,temperatur_2019-01-19T22Z,temperatur_2019-01-19T23Z,temperatur_2019-01-20T00Z
59c3b5e1d67eb50011335cf3,51.956907,7.633289,Gruenes_Zentrum,59c3b5e1d67eb50011335cee,°C,2.727,2.999,2.8276666666666666,2.2636666666666665,1.8196666666666665,1.4618333333333333,1.3046666666666666,1.0311666666666666,1.1248333333333334,1.6126666666666667,2.5828333333333333,3.7486666666666664,4.5955,5.425833333333333,5.917166666666666,5.6815,4.968333333333334,4.032,3.527,3.0308333333333333,2.4651666666666667,2.1118333333333337,1.8315,1.1983333333333335,1.1498333333333333,1.0285,0.7241666666666667,0.7703333333333333,0.6706666666666667,0.4678688524590164,0.185,0.10783333333333332,-0.0085,0.095,0.8041666666666667,2.2430000000000003,3.2903333333333338,4.085666666666667,3.877333333333333,3.545166666666667,3.0746666666666664,2.4228333333333336,1.8783333333333334,1.3108333333333335,0.772,0.48333333333333334,0.123,-0.2265,-0.44449999999999995,-0.6609999999999999
5a0c15289fd3c200110f3d3a,51.953351,7.641463,Wetterstation Hansaring,5a0c15289fd3c200110f3d33,°C,2.4048333333333334,2.4988333333333332,2.4198333333333335,1.8593333333333333,1.339,0.7593333333333334,0.44816666666666666,0.3283333333333333,0.42916666666666664,0.6296666666666667,1.458,2.6761666666666666,3.9238333333333335,4.496833333333333,4.6466666666666665,4.546333333333333,3.9283333333333332,3.0508333333333337,2.5443333333333333,2.220677966101695,1.621,1.135,0.5045,-0.14266666666666666,-0.14400000000000002,-0.253,-0.35933333333333334,-0.4315,-0.6425,-0.7896666666666667,-1.0441666666666667,-1.1975,-1.3163333333333334,-1.4216666666666666,-0.7425,1.0221666666666667,2.5135,3.2513333333333336,2.791,2.495166666666667,2.0425,1.4771666666666665,1.0058333333333334,0.541,0.0365,-0.26366666666666666,-0.6138333333333333,-0.9493333333333334,-1.2976666666666667,-1.5865
5a0c2cc89fd3c200111118f7,51.960435,7.641426,Umwelthaus Münster,5a0c2cc89fd3c200111118f0,°C,2.2995,2.551,2.523166666666667,2.0151666666666666,1.6,1.2598333333333334,1.0030508474576272,0.6946666666666667,0.7200000000000001,0.8921666666666667,1.6937288135593223,2.9405,3.8153333333333332,4.4047457627118645,4.567166666666666,4.395,3.8658333333333332,3.0735,2.668833333333333,2.2071666666666667,1.8228333333333333,1.4763333333333333,0.9875,0.567,0.5948333333333333,0.31916666666666665,0.107,0.03283333333333333,0.022166666666666668,-0.29183333333333333,-0.36016666666666663,-0.4355,-0.7718333333333334,-0.8771666666666668,-0.1875,1.24,2.4828333333333332,3.2296666666666667,2.864310344827586,2.653050847457627,2.09864406779661,1.5423333333333333,1.0951666666666668,0.6549999999999999,0.19633333333333333,-0.12083333333333333,-0.4813559322033898,-0.8221666666666666,-1.0616666666666668,-1.2078333333333333
5a0c30489fd3c20011115fbe,51.970725,7.631443,Nordschänke,5a0c30489fd3c20011115fb7,°C,2.4699999999999998,2.9345,3.004833333333333,2.207,1.517,1.0746666666666667,0.7716666666666666,0.5906666666666667,0.6503333333333334,0.8515,1.6611666666666667,6.2105,9.0755,8.796166666666666,5.8845,5.252,4.428666666666667,3.6088333333333336,3.192833333333333,2.7415000000000003,2.2605,1.8406666666666667,1.6224999999999998,0.9061666666666667,0.8171666666666667,0.5945,0.35933333333333334,0.351,0.2603333333333333,-0.02333333333333333,-0.3408333333333333,-0.32999999999999996,-0.4585,-0.6668333333333333,0.097,4.425666666666667,6.7435,6.349166666666666,3.9938333333333333,3.52,2.974406779661017,2.1540000000000004,1.5405000000000002,0.9213333333333333,0.3728813559322034,-0.014833333333333334,-0.442,-0.8048333333333333,-1.2193333333333334,-1.4776666666666667
5a0c347b9fd3c2001111b708,51.921125,7.620665,VennheideBox,5a0c347b9fd3c2001111b701,°C,1.7594999999999998,1.7856666666666667,1.5566666666666669,1.1461666666666666,0.9618333333333333,0.516,0.15733333333333333,-0.2205,-0.27166666666666667,-0.14983333333333335,0.30333333333333334,1.4666666666666666,2.6175,3.597,3.9295,3.6851666666666665,2.9758333333333336,1.6925,0.627,0.024098360655737703,-0.09683333333333333,-0.6796666666666666,-0.5363333333333333,-0.885,-0.9296666666666666,-0.8049999999999999,-0.7526666666666666,-0.69,-1.0073333333333332,-1.3291666666666666,-1.2468333333333335,-1.4383333333333332,-1.8085,-1.54,-0.8798333333333334,0.4261666666666667,1.6581666666666666,2.246666666666667,2.3133333333333335,1.9881666666666669,1.4385000000000001,0.7200000000000001,0.2665,-0.14150000000000001,-0.519,-1.0563333333333333,-1.3491666666666666,-1.9289999999999998,-2.0436666666666667,-2.2993333333333337
5a30ea5375a96c000f012fe7,51.951978,7.628977,Münster Süd,5a30ea5375a96c000f012fe0,°C,2.33,2.4373333333333336,2.4131666666666667,1.7911666666666666,1.2581666666666667,0.8048333333333333,0.4776666666666667,0.21583333333333335,0.14416666666666667,0.5263333333333333,5.464310344827586,4.14,4.2775,8.8025,7.7459999999999996,5.987166666666667,4.320166666666666,3.3685,2.855166666666667,2.2808333333333333,1.5098333333333334,1.1816666666666669,0.7471666666666666,0.2483050847457627,0.054000000000000006,-0.19423728813559324,-0.29100000000000004,-0.29847457627118645,-0.2791666666666667,-0.25816666666666666,-0.5881666666666666,-0.7523333333333333,-0.7878333333333334,-0.565,3.692,3.7661666666666664,4.3149999999999995,6.673,5.641016949152542,4.280833333333334,2.8546666666666667,2.1488333333333336,1.6780000000000002,1.103,0.6186666666666666,0.2638333333333333,-0.08366666666666668,-0.405,-0.7091666666666666,-0.9996666666666667
5a687677411a79001944413a,51.959126,7.605076,AFO Uni Münster,5a687677411a790019444133,°C,2.396333333333333,2.5821666666666667,2.6181666666666668,2.105,1.5181666666666667,1.0906666666666667,0.5586666666666668,0.388,0.3511666666666667,0.699,1.7385,3.2871666666666663,5.054333333333333,6.714833333333333,8.172553191489362,6.166428571428571,4.5785,3.4915000000000003,2.8598333333333334,2.2479999999999998,1.7343333333333333,1.4243333333333335,1.3321666666666667,1.0511666666666666,0.9228333333333333,0.8013333333333333,0.7608333333333334,0.7825000000000001,0.752,0.3268333333333333,0.24250000000000002,0.21050000000000002,0.029500000000000002,-0.18400000000000002,0.9228333333333333,2.3003333333333336,3.916,5.1081666666666665,4.485833333333333,3.206166666666667,2.432,1.9649999999999999,1.5928333333333335,1.0085,0.5858333333333333,0.26066666666666666,-0.08633333333333333,-0.35383333333333333,-0.6581666666666667,-0.8101666666666667
5a809753398b820011b45e88,51.953156,7.544077,Jackson Storm,5a809753398b820011b45e83,°C,2.0656666666666665,2.204333333333333,2.2299999999999995,1.6344999999999998,0.8246666666666667,0.34199999999999997,0.005333333333333332,-0.3111666666666667,-0.40672131147540985,-0.20416666666666666,0.6793333333333333,1.9015,3.021666666666667,4.0875,4.765666666666666,5.043833333333334,3.5453333333333332,2.1046666666666667,1.1743333333333332,0.9818333333333334,0.8341666666666666,0.5531666666666666,0.0475,-0.15200000000000002,-0.13883333333333334,-0.12766666666666668,-0.181,-0.08383333333333334,-0.3955,-0.736,-0.6073333333333333,-0.7546666666666667,-1.1589999999999998,-0.8468333333333333,0.1985,1.5876666666666668,3.2493333333333334,4.1815,4.695833333333334,4.322166666666666,2.6731666666666665,1.433,0.9925,0.6819672131147542,0.26999999999999996,-0.15166666666666667,-0.5151666666666667,-0.9445,-1.5133333333333332,-2.1372340425531915
5ab3dd50850005001bd25b5a,51.972139,7.642386,Wetterfuchs home,5ab3dd50850005001bd25b55,°C,,,,,,,0.8492857142857143,0.6628571428571428,0.8295121951219512,1.1207142857142858,2.2321951219512193,3.0859523809523814,4.103571428571429,4.944285714285714,5.0007142857142854,4.6570731707317075,3.8792857142857144,3.118809523809524,2.5290243902439022,2.2123809523809523,1.7116666666666667,1.5211904761904762,0.8917073170731707,0.4766666666666667,,,,,,,-0.28809523809523807,-0.4238095238095238,-0.9700000000000001,-0.6507142857142857,0.6548780487804878,2.1464285714285714,3.282857142857143,3.9833333333333334,3.741190476190476,3.368536585365854,2.578095238095238,1.4841463414634146,0.8961904761904762,0.6278571428571429,0.17285714285714288,-0.5214285714285714,-0.9553658536585367,-1.3469047619047618,,
5abd221b850005001b1aff37,51.973023,7.64153,Feinstaub_MS_PIUSALLEE,5abd221b850005001b1aff35,°C,19.2875,19.204166666666666,19.2,19.150000000000002,19.095833333333335,19.033333333333335,18.9375,18.895833333333332,18.883333333333333,19.366666666666667,21.5125,21.208333333333332,21.766666666666666,20.304166666666667,19.643478260869564,19.4,19.245833333333334,17.841666666666665,15.995454545454544,15.575,15.184999999999999,14.831578947368422,14.62,15.275,17.721052631578946,18.13684210526316,18.169999999999998,18.326315789473682,18.326315789473682,18.636363636363637,18.51666666666667,15.358333333333334,15.933333333333332,18.470833333333335,18.408333333333335,17.8875,18.212500000000002,17.916666666666668,17.740000000000002,16.945,15.4,15.466666666666667,16.61578947368421,19.11,19.55,19.558333333333334,19.716666666666665,19.516666666666666,19.429166666666667,17.883333333333333
5ac9be65c4edec00190439f1,51.976309,7.626046,PGKN FS01 - Schule,5ac9be65c4edec00190439ef,°C,1.3833333333333335,1.9375,1.9541666666666666,0.9083333333333333,0.12083333333333333,-0.2708333333333333,-0.4166666666666667,-0.725,-0.4708333333333334,0.029166666666666664,0.8999999999999999,2.0500000000000003,2.8260869565217392,3.7363636363636363,4.045833333333333,3.75,2.8958333333333335,1.7583333333333335,0.8681818181818183,0.5349999999999999,0.23157894736842108,-0.065,-0.4263157894736842,-0.6799999999999999,-0.39,-0.15789473684210525,-0.25263157894736843,-0.19,-0.33157894736842103,-0.7681818181818181,-0.9166666666666666,-1.1416666666666668,-1.4583333333333333,-1.2833333333333334,0.08333333333333333,1.9916666666666665,2.9916666666666667,3.408333333333333,3.22,2.575,1.6842105263157894,0.38947368421052636,-0.2736842105263158,-0.735,-1.42,-1.9416666666666667,-2.4833333333333334,-2.766666666666667,-3.3125,-3.7458333333333336
